symbol,expiry,entry_date,exit_date,direction,entry_premium_pct,exit_premium_pct,pnl_pct,pnl_rupees,spot,lot_size,days_held,month
TITAN,2024-08-29,2024-08-26,2024-08-29,BUY,-6.857,-9.517,-2.66,-18174.0,3904.2,175,3,2024-08
TITAN,2024-09-26,2024-09-23,2024-09-26,BUY,-2.203,-3.631,-1.428,-9756.0,3904.2,175,3,2024-09
TORNTPHARM,2024-02-29,2024-02-26,2024-02-29,BUY,-28.884,-27.858,1.025,18900.0,3686.5,500,3,2024-02
TORNTPHARM,2024-03-28,2024-03-22,2024-03-28,BUY,-30.418,-29.413,1.005,18525.0,3686.5,500,6,2024-03
TORNTPHARM,2024-04-25,2024-04-22,2024-04-25,BUY,-29.806,-26.863,2.943,54250.0,3686.5,500,3,2024-04
TORNTPHARM,2024-05-30,2024-05-27,2024-05-30,BUY,-27.708,-27.971,-0.263,-2425.0,3686.5,250,3,2024-05
TORNTPHARM,2024-06-27,2024-06-24,2024-06-27,BUY,-22.966,-24.921,-1.954,-18012.0,3686.5,250,3,2024-06
TORNTPHARM,2024-07-25,2024-07-22,2024-07-25,BUY,-17.631,-16.04,1.591,14662.0,3686.5,250,3,2024-07
TORNTPHARM,2024-08-29,2024-08-26,2024-08-29,BUY,-9.064,-6.514,2.55,23500.0,3686.5,250,3,2024-08
TORNTPHARM,2024-09-26,2024-09-23,2024-09-26,BUY,-6.091,-7.526,-1.435,-13225.0,3686.5,250,3,2024-09
TRENT,2023-02-23,2023-02-20,2023-02-23,BUY,-69.198,-69.621,-0.423,-7380.0,4359.1,400,3,2023-02
TRENT,2023-03-29,2023-03-24,2023-03-29,BUY,-69.933,-69.318,0.615,10720.0,4359.1,400,5,2023-03
TRENT,2023-04-27,2023-04-24,2023-04-27,BUY,-68.219,-68.313,-0.094,-1640.0,4359.1,400,3,2023-04
TRENT,2023-05-25,2023-05-22,2023-05-25,BUY,-65.609,-65.223,0.385,6720.0,4359.1,400,3,2023-05
TRENT,2023-06-29,2023-06-26,2023-06-27,BUY,-59.694,-59.972,-0.279,-4860.0,4359.1,400,1,2023-06
TRENT,2023-07-27,2023-07-24,2023-07-27,BUY,-60.707,-60.781,-0.073,-1280.0,4359.1,400,3,2023-07
TRENT,2023-08-31,2023-08-28,2023-08-31,BUY,-54.09,-52.871,1.219,21260.0,4359.1,400,3,2023-08
TRENT,2023-09-28,2023-09-25,2023-09-28,BUY,-50.565,-52.712,-2.146,-37420.0,4359.1,400,3,2023-09
TRENT,2023-10-26,2023-10-23,2023-10-26,BUY,-54.356,-53.31,1.046,18240.0,4359.1,400,3,2023-10
TRENT,2023-11-30,2023-11-24,2023-11-30,BUY,-39.098,-36.002,3.096,53980.0,4359.1,400,6,2023-11
TRENT,2024-01-25,2024-01-20,2024-01-25,BUY,-26.643,-26.036,0.607,10580.0,4359.1,400,5,2024-01
TVSMOTOR,2024-02-29,2024-02-26,2024-02-29,BUY,-37.232,-37.93,-0.697,-8400.0,3441.9,350,3,2024-02
TVSMOTOR,2024-03-28,2024-03-22,2024-03-28,BUY,-40.171,-37.402,2.769,33355.0,3441.9,350,6,2024-03
TVSMOTOR,2024-04-25,2024-04-22,2024-04-25,BUY,-43.486,-41.688,1.798,21665.0,3441.9,350,3,2024-04
TVSMOTOR,2024-05-30,2024-05-27,2024-05-30,BUY,-34.613,-35.293,-0.68,-8190.0,3441.9,350,3,2024-05
TVSMOTOR,2024-06-27,2024-06-24,2024-06-27,BUY,-29.025,-31.705,-2.68,-32288.0,3441.9,350,3,2024-06
TVSMOTOR,2024-07-25,2024-07-22,2024-07-25,BUY,-29.642,-28.933,0.709,8540.0,3441.9,350,3,2024-07
TVSMOTOR,2024-08-29,2024-08-26,2024-08-29,BUY,-19.186,-20.22,-1.034,-12460.0,3441.9,350,3,2024-08
TVSMOTOR,2024-09-26,2024-09-23,2024-09-26,BUY,-17.349,-15.998,1.351,16275.0,3441.9,350,3,2024-09
TVSMOTOR,2025-03-27,2025-03-24,2025-03-27,BUY,-0.538,-0.23,0.308,2634.0,2444.7,350,3,2025-03
ULTRACEMCO,2023-02-23,2023-02-20,2023-02-23,BUY,-36.644,-38.987,-2.343,-27480.0,11729.0,100,3,2023-02
ULTRACEMCO,2023-03-29,2023-03-24,2023-03-29,BUY,-36.845,-35.523,1.322,15500.0,11729.0,100,5,2023-03
ULTRACEMCO,2023-04-27,2023-04-24,2023-04-27,BUY,-36.602,-36.18,0.422,4955.0,11729.0,100,3,2023-04
ULTRACEMCO,2023-05-25,2023-05-22,2023-05-25,BUY,-34.316,-34.985,-0.669,-7845.0,11729.0,100,3,2023-05
ULTRACEMCO,2023-06-29,2023-06-26,2023-06-27,BUY,-30.43,-30.148,0.282,3310.0,11729.0,100,1,2023-06
ULTRACEMCO,2023-07-27,2023-07-24,2023-07-27,BUY,-30.235,-29.431,0.804,9430.0,11729.0,100,3,2023-07
ULTRACEMCO,2023-08-31,2023-08-28,2023-08-31,BUY,-30.636,-29.495,1.141,13385.0,11729.0,100,3,2023-08
ULTRACEMCO,2023-09-28,2023-09-25,2023-09-28,BUY,-29.853,-30.58,-0.728,-8535.0,11729.0,100,3,2023-09
ULTRACEMCO,2023-10-26,2023-10-23,2023-10-26,BUY,-28.984,-30.214,-1.23,-14430.0,11729.0,100,3,2023-10
ULTRACEMCO,2023-11-30,2023-11-24,2023-11-30,BUY,-26.924,-23.394,3.53,41400.0,11729.0,100,6,2023-11
ULTRACEMCO,2024-01-25,2024-01-20,2024-01-25,BUY,-14.651,-14.919,-0.267,-3135.0,11729.0,100,5,2024-01
ULTRACEMCO,2024-02-29,2024-02-26,2024-02-29,BUY,-15.258,-15.743,-0.484,-5680.0,11729.0,100,3,2024-02
ULTRACEMCO,2024-03-28,2024-03-22,2024-03-28,BUY,-17.274,-16.932,0.342,4010.0,11729.0,100,6,2024-03
ULTRACEMCO,2024-04-25,2024-04-22,2024-04-25,BUY,-18.372,-17.481,0.891,10450.0,11729.0,100,3,2024-04
ULTRACEMCO,2024-05-30,2024-05-27,2024-05-30,BUY,-12.687,-15.941,-3.255,-38175.0,11729.0,100,3,2024-05
ULTRACEMCO,2024-06-27,2024-06-24,2024-06-27,BUY,-8.03,-0.269,7.761,91025.0,11729.0,100,3,2024-06
ULTRACEMCO,2024-07-25,2024-07-22,2024-07-25,BUY,-1.599,-2.489,-0.891,-10445.0,11729.0,100,3,2024-07
ULTRACEMCO,2024-08-29,2024-08-26,2024-08-29,BUY,-3.187,-4.258,-1.071,-12560.0,11729.0,100,3,2024-08
ULTRACEMCO,2024-09-26,2024-09-23,2024-09-26,SELL,1.95,2.844,-0.894,-10480.0,11729.0,100,3,2024-09
UNITDSPR,2024-06-27,2024-06-24,2024-06-27,BUY,-9.176,-9.772,-0.596,-5950.0,1427.1,700,3,2024-06
UNITDSPR,2024-07-25,2024-07-22,2024-07-25,BUY,-8.395,0.904,9.299,92890.0,1427.1,700,3,2024-07
UNITDSPR,2024-08-29,2024-08-26,2024-08-29,SELL,2.015,1.359,0.655,6545.0,1427.1,700,3,2024-08
UNITDSPR,2024-09-26,2024-09-23,2024-09-26,SELL,14.13,15.465,-1.335,-13335.0,1427.1,700,3,2024-09
UNITDSPR,2026-01-27,2026-01-23,2026-01-27,BUY,-0.578,-0.099,0.479,2551.0,1333.0,400,4,2026-01
UPL,2023-02-23,2023-02-20,2023-02-23,SELL,1.072,-0.939,2.011,19630.0,750.85,1300,3,2023-02
UPL,2023-03-29,2023-03-24,2023-03-29,BUY,-7.159,-5.78,1.378,13455.0,750.85,1300,5,2023-03
UPL,2023-04-27,2023-04-24,2023-04-27,BUY,-2.823,-2.957,-0.133,-1300.0,750.85,1300,3,2023-04
UPL,2023-05-25,2023-05-22,2023-05-25,BUY,-10.555,-10.142,0.413,4030.0,750.85,1300,3,2023-05
UPL,2023-06-29,2023-06-26,2023-06-27,BUY,-9.316,-9.982,-0.666,-6500.0,750.85,1300,1,2023-06
UPL,2023-07-27,2023-07-24,2023-07-27,BUY,-15.609,-16.721,-1.112,-10855.0,750.85,1300,3,2023-07
UPL,2023-08-31,2023-08-28,2023-08-31,BUY,-21.962,-21.183,0.779,7605.0,750.85,1300,3,2023-08
UPL,2023-09-28,2023-09-25,2023-09-28,BUY,-17.76,-19.578,-1.818,-17745.0,750.85,1300,3,2023-09
UPL,2023-10-26,2023-10-23,2023-10-26,BUY,-21.968,-25.365,-3.396,-33150.0,750.85,1300,3,2023-10
UPL,2023-11-30,2023-11-24,2023-11-30,BUY,-25.538,-24.073,1.465,14300.0,750.85,1300,6,2023-11
UPL,2024-01-25,2024-01-20,2024-01-25,BUY,-26.503,-28.501,-1.998,-19500.0,750.85,1300,5,2024-01
UPL,2024-02-29,2024-02-26,2024-02-29,BUY,-34.647,-37.384,-2.737,-26715.0,750.85,1300,3,2024-02
UPL,2024-03-28,2024-03-22,2024-03-28,BUY,-37.151,-39.282,-2.131,-20800.0,750.85,1300,6,2024-03
UPL,2024-04-25,2024-04-22,2024-04-25,BUY,-34.115,-32.73,1.385,13520.0,750.85,1300,3,2024-04
UPL,2024-05-30,2024-05-27,2024-05-30,BUY,-29.913,-32.656,-2.744,-26780.0,750.85,1300,3,2024-05
UPL,2024-06-27,2024-06-24,2024-06-27,BUY,-23.673,-24.519,-0.846,-8255.0,750.85,1300,3,2024-06
UPL,2024-07-25,2024-07-22,2024-07-25,BUY,-27.169,-29.586,-2.417,-23595.0,750.85,1300,3,2024-07
UPL,2024-08-29,2024-08-26,2024-08-29,BUY,-23.001,-23.16,-0.16,-1560.0,750.85,1300,3,2024-08
UPL,2024-09-26,2024-09-23,2024-09-26,BUY,-21.129,-19.884,1.245,12155.0,750.85,1300,3,2024-09
VEDL,2024-12-26,2024-12-23,2024-12-26,BUY,-1.775,-0.065,1.71,9305.0,473.2,1150,3,2024-12
VEDL,2025-06-26,2025-06-23,2025-06-26,BUY,-1.601,0.11,1.71,8848.0,449.85,1150,3,2025-06
VOLTAS,2023-02-23,2023-02-20,2023-02-23,BUY,-37.391,-35.349,2.042,17100.0,1395.8,600,3,2023-02
VOLTAS,2023-03-29,2023-03-24,2023-03-29,BUY,-41.148,-41.868,-0.72,-6030.0,1395.8,600,5,2023-03
VOLTAS,2023-04-27,2023-04-24,2023-04-27,BUY,-39.261,-42.134,-2.873,-24060.0,1395.8,600,3,2023-04
VOLTAS,2023-05-25,2023-05-22,2023-05-25,BUY,-41.89,-41.822,0.068,570.0,1395.8,600,3,2023-05
VOLTAS,2023-06-29,2023-06-26,2023-06-27,BUY,-45.558,-45.315,0.244,2040.0,1395.8,600,1,2023-06
VOLTAS,2023-07-27,2023-07-24,2023-07-27,BUY,-45.16,-45.709,-0.548,-4590.0,1395.8,600,3,2023-07
VOLTAS,2023-08-31,2023-08-28,2023-08-31,BUY,-40.787,-37.831,2.955,24750.0,1395.8,600,3,2023-08
VOLTAS,2023-09-28,2023-09-25,2023-09-28,BUY,-37.108,-38.362,-1.254,-10500.0,1395.8,600,3,2023-09
VOLTAS,2023-10-26,2023-10-23,2023-10-26,BUY,-41.016,-40.733,0.283,2370.0,1395.8,600,3,2023-10
VOLTAS,2023-11-30,2023-11-24,2023-11-30,BUY,-40.837,-40.715,0.122,1020.0,1395.8,600,6,2023-11
VOLTAS,2024-01-25,2024-01-20,2024-01-25,BUY,-26.533,-28.145,-1.612,-13500.0,1395.8,600,5,2024-01
VOLTAS,2024-02-29,2024-02-26,2024-02-29,BUY,-21.235,-20.608,0.627,5250.0,1395.8,600,3,2024-02
VOLTAS,2024-03-28,2024-03-22,2024-03-28,BUY,-23.463,-21.088,2.375,19890.0,1395.8,600,6,2024-03
VOLTAS,2024-04-25,2024-04-22,2024-04-25,BUY,-0.788,2.253,3.041,25470.0,1395.8,600,3,2024-04
VOLTAS,2024-05-30,2024-05-27,2024-05-30,SELL,1.376,-3.023,4.399,36840.0,1395.8,600,3,2024-05
VOLTAS,2024-06-27,2024-06-24,2024-06-27,SELL,8.271,7.505,0.767,6420.0,1395.8,600,3,2024-06
VOLTAS,2024-07-25,2024-07-22,2024-07-25,SELL,6.645,4.843,1.802,15090.0,1395.8,600,3,2024-07
VOLTAS,2024-08-29,2024-08-26,2024-08-29,SELL,23.066,28.421,-5.355,-44850.0,1395.8,600,3,2024-08
VOLTAS,2024-09-26,2024-09-23,2024-09-26,SELL,35.098,33.257,1.841,15420.0,1395.8,600,3,2024-09
VOLTAS,2025-09-30,2025-09-26,2025-09-30,BUY,-0.612,0.133,0.745,3743.0,1340.2,375,4,2025-09
WIPRO,2023-02-23,2023-02-20,2023-02-23,SELL,66.387,60.845,5.542,20325.0,244.49,1500,3,2023-02
WIPRO,2023-03-29,2023-03-24,2023-03-29,SELL,47.92,46.427,1.493,5475.0,244.49,1500,5,2023-03
WIPRO,2023-04-27,2023-04-24,2023-04-27,SELL,54.423,52.808,1.616,5925.0,244.49,1500,3,2023-04
WIPRO,2023-05-25,2023-05-22,2023-05-25,SELL,61.908,61.52,0.389,1425.0,244.49,1500,3,2023-05
WIPRO,2023-06-29,2023-06-26,2023-06-27,SELL,56.1,56.796,-0.695,-2550.0,244.49,1500,1,2023-06
WIPRO,2023-07-27,2023-07-24,2023-07-27,SELL,65.446,63.872,1.575,5775.0,244.49,1500,3,2023-07
WIPRO,2023-08-31,2023-08-28,2023-08-31,SELL,66.939,67.001,-0.061,-225.0,244.49,1500,3,2023-08
WIPRO,2023-09-28,2023-09-25,2023-09-28,SELL,69.782,66.019,3.763,13800.0,244.49,1500,3,2023-09
WIPRO,2023-10-26,2023-10-23,2023-10-26,SELL,57.021,54.526,2.495,9150.0,244.49,1500,3,2023-10
WIPRO,2023-11-30,2023-11-24,2023-11-30,SELL,62.358,68.596,-6.237,-22875.0,244.49,1500,6,2023-11
WIPRO,2024-01-25,2024-01-20,2024-01-25,SELL,94.895,92.012,2.884,10575.0,244.49,1500,5,2024-01
WIPRO,2024-02-29,2024-02-26,2024-02-29,SELL,117.637,111.87,5.767,21150.0,244.49,1500,3,2024-02
WIPRO,2024-03-28,2024-03-22,2024-03-28,SELL,99.456,96.286,3.17,11625.0,244.49,1500,6,2024-03
WIPRO,2024-04-25,2024-04-22,2024-04-25,SELL,88.965,88.597,0.368,1350.0,244.49,1500,3,2024-04
WIPRO,2024-05-30,2024-05-27,2024-05-30,SELL,86.102,78.392,7.71,28275.0,244.49,1500,3,2024-05
WIPRO,2024-06-27,2024-06-24,2024-06-27,SELL,101.072,108.822,-7.751,-28425.0,244.49,1500,3,2024-06
WIPRO,2024-07-25,2024-07-22,2024-07-25,SELL,106.798,106.716,0.082,300.0,244.49,1500,3,2024-07
WIPRO,2024-08-29,2024-08-26,2024-08-29,SELL,113.24,120.888,-7.649,-28050.0,244.49,1500,3,2024-08
WIPRO,2024-09-26,2024-09-23,2024-09-26,SELL,118.639,121.563,-2.924,-10725.0,244.49,1500,3,2024-09
ZYDUSLIFE,2023-02-23,2023-02-20,2023-02-23,BUY,-49.535,-49.524,0.011,180.0,924.3,1800,3,2023-02
ZYDUSLIFE,2023-03-29,2023-03-24,2023-03-29,BUY,-47.971,-47.144,0.828,13770.0,924.3,1800,5,2023-03
ZYDUSLIFE,2023-04-27,2023-04-24,2023-04-27,BUY,-43.931,-44.228,-0.298,-4950.0,924.3,1800,3,2023-04
ZYDUSLIFE,2023-05-25,2023-05-22,2023-05-25,BUY,-45.115,-45.245,-0.13,-2160.0,924.3,1800,3,2023-05
ZYDUSLIFE,2023-06-29,2023-06-26,2023-06-27,BUY,-39.17,-38.31,0.86,14310.0,924.3,1800,1,2023-06
ZYDUSLIFE,2023-07-27,2023-07-24,2023-07-27,BUY,-33.436,-29.628,3.808,63360.0,924.3,1800,3,2023-07
ZYDUSLIFE,2023-08-31,2023-08-28,2023-08-31,BUY,-31.418,-32.354,-0.936,-15570.0,924.3,1800,3,2023-08
ZYDUSLIFE,2023-09-28,2023-09-25,2023-09-28,BUY,-34.756,-34.978,-0.222,-3690.0,924.3,1800,3,2023-09
ZYDUSLIFE,2023-10-26,2023-10-23,2023-10-26,BUY,-38.218,-38.132,0.087,1440.0,924.3,1800,3,2023-10
ZYDUSLIFE,2023-11-30,2023-11-24,2023-11-30,BUY,-30.813,-31.04,-0.227,-1890.0,924.3,900,6,2023-11
ZYDUSLIFE,2024-01-25,2024-01-20,2024-01-25,BUY,-23.834,-20.529,3.305,27495.0,924.3,900,5,2024-01
ZYDUSLIFE,2024-02-29,2024-02-26,2024-02-29,SELL,1.953,2.072,-0.119,-990.0,924.3,900,3,2024-02
ZYDUSLIFE,2024-03-28,2024-03-22,2024-03-28,SELL,8.374,9.142,-0.768,-6390.0,924.3,900,6,2024-03
ZYDUSLIFE,2024-04-25,2024-04-22,2024-04-25,SELL,3.619,2.894,0.725,6030.0,924.3,900,3,2024-04
ZYDUSLIFE,2024-05-30,2024-05-27,2024-05-30,SELL,14.811,10.814,3.998,33255.0,924.3,900,3,2024-05
ZYDUSLIFE,2024-06-27,2024-06-24,2024-06-27,SELL,17.029,14.286,2.743,22815.0,924.3,900,3,2024-06
ZYDUSLIFE,2024-07-25,2024-07-22,2024-07-25,SELL,24.949,30.326,-5.377,-44730.0,924.3,900,3,2024-07
ZYDUSLIFE,2024-08-29,2024-08-26,2024-08-29,SELL,20.026,22.195,-2.169,-18045.0,924.3,900,3,2024-08
ZYDUSLIFE,2024-09-26,2024-09-23,2024-09-26,SELL,14.265,15.466,-1.201,-9990.0,924.3,900,3,2024-09
